Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db,synergistic
DOXORUBICIN_GELDANAMYCIN_HT144,DOXORUBICIN,GELDANAMYCIN,21,-2.499539768,8,18,0
DOXORUBICIN_GELDANAMYCIN_HT29,DOXORUBICIN,GELDANAMYCIN,23,-0.73809681,8,18,0
DOXORUBICIN_GELDANAMYCIN_KPL1,DOXORUBICIN,GELDANAMYCIN,22,-13.10003761,8,18,0
DOXORUBICIN_GELDANAMYCIN_LOVO,DOXORUBICIN,GELDANAMYCIN,8,-8.242673892,8,18,0
DOXORUBICIN_GELDANAMYCIN_MDAMB436,DOXORUBICIN,GELDANAMYCIN,25,-7.530098422,8,18,0
DOXORUBICIN_GELDANAMYCIN_NCIH1650,DOXORUBICIN,GELDANAMYCIN,6,-13.40522824,8,18,0
DOXORUBICIN_GELDANAMYCIN_NCIH2122,DOXORUBICIN,GELDANAMYCIN,17,-9.219154297,8,18,0
DOXORUBICIN_GELDANAMYCIN_NCIH23,DOXORUBICIN,GELDANAMYCIN,11,-23.6318948,8,18,0
DOXORUBICIN_GELDANAMYCIN_NCIH460,DOXORUBICIN,GELDANAMYCIN,7,2.856776967,8,18,1
DOXORUBICIN_GELDANAMYCIN_NCIH520,DOXORUBICIN,GELDANAMYCIN,16,-13.93060179,8,18,0
DOXORUBICIN_GELDANAMYCIN_OV90,DOXORUBICIN,GELDANAMYCIN,18,-7.275009999,8,18,0
DOXORUBICIN_GELDANAMYCIN_RKO,DOXORUBICIN,GELDANAMYCIN,1,-7.962994128,8,18,0
DOXORUBICIN_GELDANAMYCIN_RPMI7951,DOXORUBICIN,GELDANAMYCIN,15,-3.053703894,8,18,0
DOXORUBICIN_GELDANAMYCIN_SKMEL30,DOXORUBICIN,GELDANAMYCIN,20,-4.096792214,8,18,0
DOXORUBICIN_GELDANAMYCIN_SKMES1,DOXORUBICIN,GELDANAMYCIN,4,-10.20914689,8,18,0
DOXORUBICIN_GELDANAMYCIN_SKOV3,DOXORUBICIN,GELDANAMYCIN,28,-7.552835087,8,18,0
DOXORUBICIN_GELDANAMYCIN_SW620,DOXORUBICIN,GELDANAMYCIN,24,-3.807000769,8,18,0
DOXORUBICIN_GELDANAMYCIN_SW837,DOXORUBICIN,GELDANAMYCIN,0,6.271989253,8,18,1
DOXORUBICIN_GELDANAMYCIN_T47D,DOXORUBICIN,GELDANAMYCIN,12,6.348842544,8,18,1
DOXORUBICIN_GELDANAMYCIN_UACC62,DOXORUBICIN,GELDANAMYCIN,9,-13.6567175,8,18,0
DOXORUBICIN_GELDANAMYCIN_VCAP,DOXORUBICIN,GELDANAMYCIN,27,9.038323628,8,18,1
DOXORUBICIN_GELDANAMYCIN_ZR751,DOXORUBICIN,GELDANAMYCIN,3,-5.531905167,8,18,0
DOXORUBICIN_LAPATINIB_A2058,DOXORUBICIN,LAPATINIB,14,6.131999815,8,20,1
DOXORUBICIN_LAPATINIB_A2780,DOXORUBICIN,LAPATINIB,26,9.197786316,8,20,1
DOXORUBICIN_LAPATINIB_A375,DOXORUBICIN,LAPATINIB,13,0.073426116,8,20,1
DOXORUBICIN_LAPATINIB_CAOV3,DOXORUBICIN,LAPATINIB,19,15.34282083,8,20,1
DOXORUBICIN_LAPATINIB_DLD1,DOXORUBICIN,LAPATINIB,5,18.10752479,8,20,1
DOXORUBICIN_LAPATINIB_ES2,DOXORUBICIN,LAPATINIB,10,5.681725257,8,20,1
DOXORUBICIN_LAPATINIB_HCT116,DOXORUBICIN,LAPATINIB,2,15.6821391,8,20,1
DOXORUBICIN_LAPATINIB_HT144,DOXORUBICIN,LAPATINIB,21,16.90605619,8,20,1
DOXORUBICIN_LAPATINIB_HT29,DOXORUBICIN,LAPATINIB,23,-3.708763509,8,20,0
DOXORUBICIN_LAPATINIB_KPL1,DOXORUBICIN,LAPATINIB,22,0.146400657,8,20,1
DOXORUBICIN_LAPATINIB_LOVO,DOXORUBICIN,LAPATINIB,8,27.36484932,8,20,1
DOXORUBICIN_LAPATINIB_MDAMB436,DOXORUBICIN,LAPATINIB,25,-6.329957799,8,20,0
DOXORUBICIN_LAPATINIB_NCIH1650,DOXORUBICIN,LAPATINIB,6,8.466612469,8,20,1
DOXORUBICIN_LAPATINIB_NCIH2122,DOXORUBICIN,LAPATINIB,17,5.726835919,8,20,1
DOXORUBICIN_LAPATINIB_NCIH23,DOXORUBICIN,LAPATINIB,11,12.68106737,8,20,1
DOXORUBICIN_LAPATINIB_NCIH460,DOXORUBICIN,LAPATINIB,7,7.191952438,8,20,1
DOXORUBICIN_LAPATINIB_NCIH520,DOXORUBICIN,LAPATINIB,16,-18.33191573,8,20,0
DOXORUBICIN_LAPATINIB_OV90,DOXORUBICIN,LAPATINIB,18,-19.34729439,8,20,0
DOXORUBICIN_LAPATINIB_RKO,DOXORUBICIN,LAPATINIB,1,12.94299615,8,20,1
DOXORUBICIN_LAPATINIB_RPMI7951,DOXORUBICIN,LAPATINIB,15,3.984878083,8,20,1
DOXORUBICIN_LAPATINIB_SKMEL30,DOXORUBICIN,LAPATINIB,20,2.569970236,8,20,1
DOXORUBICIN_LAPATINIB_SKMES1,DOXORUBICIN,LAPATINIB,4,4.299926769,8,20,1
DOXORUBICIN_LAPATINIB_SKOV3,DOXORUBICIN,LAPATINIB,28,4.529010712,8,20,1
DOXORUBICIN_LAPATINIB_SW620,DOXORUBICIN,LAPATINIB,24,17.54790386,8,20,1
DOXORUBICIN_LAPATINIB_SW837,DOXORUBICIN,LAPATINIB,0,35.1944599,8,20,1
DOXORUBICIN_LAPATINIB_T47D,DOXORUBICIN,LAPATINIB,12,42.3755568,8,20,1
DOXORUBICIN_LAPATINIB_UACC62,DOXORUBICIN,LAPATINIB,9,18.68777203,8,20,1
DOXORUBICIN_LAPATINIB_VCAP,DOXORUBICIN,LAPATINIB,27,9.975958268,8,20,1
DOXORUBICIN_LAPATINIB_ZR751,DOXORUBICIN,LAPATINIB,3,20.61489083,8,20,1
DOXORUBICIN_SORAFENIB_A2058,DOXORUBICIN,SORAFENIB,14,-4.862590299,8,1,0
DOXORUBICIN_SORAFENIB_A2780,DOXORUBICIN,SORAFENIB,26,-3.553426077,8,1,0
DOXORUBICIN_SORAFENIB_A375,DOXORUBICIN,SORAFENIB,13,-46.04624136,8,1,0
DOXORUBICIN_SORAFENIB_CAOV3,DOXORUBICIN,SORAFENIB,19,-11.89438771,8,1,0
DOXORUBICIN_SORAFENIB_DLD1,DOXORUBICIN,SORAFENIB,5,-6.050332538,8,1,0
DOXORUBICIN_SORAFENIB_ES2,DOXORUBICIN,SORAFENIB,10,-11.95953971,8,1,0
DOXORUBICIN_SORAFENIB_HCT116,DOXORUBICIN,SORAFENIB,2,-12.93846288,8,1,0
DOXORUBICIN_SORAFENIB_HT144,DOXORUBICIN,SORAFENIB,21,-4.139761502,8,1,0
DOXORUBICIN_SORAFENIB_HT29,DOXORUBICIN,SORAFENIB,23,-13.3605129,8,1,0
DOXORUBICIN_SORAFENIB_KPL1,DOXORUBICIN,SORAFENIB,22,-8.141778775,8,1,0
DOXORUBICIN_SORAFENIB_LOVO,DOXORUBICIN,SORAFENIB,8,-15.29786353,8,1,0
DOXORUBICIN_SORAFENIB_MDAMB436,DOXORUBICIN,SORAFENIB,25,-16.18892584,8,1,0
DOXORUBICIN_SORAFENIB_NCIH1650,DOXORUBICIN,SORAFENIB,6,-22.85367654,8,1,0
DOXORUBICIN_SORAFENIB_NCIH2122,DOXORUBICIN,SORAFENIB,17,-12.79070237,8,1,0
DOXORUBICIN_SORAFENIB_NCIH23,DOXORUBICIN,SORAFENIB,11,-13.26867902,8,1,0
DOXORUBICIN_SORAFENIB_NCIH460,DOXORUBICIN,SORAFENIB,7,-1.644792192,8,1,0
DOXORUBICIN_SORAFENIB_NCIH520,DOXORUBICIN,SORAFENIB,16,-6.61710691,8,1,0
DOXORUBICIN_SORAFENIB_OV90,DOXORUBICIN,SORAFENIB,18,-14.13044098,8,1,0
DOXORUBICIN_SORAFENIB_RKO,DOXORUBICIN,SORAFENIB,1,-12.0189401,8,1,0
DOXORUBICIN_SORAFENIB_RPMI7951,DOXORUBICIN,SORAFENIB,15,-16.13219697,8,1,0
DOXORUBICIN_SORAFENIB_SKMEL30,DOXORUBICIN,SORAFENIB,20,-5.768527904,8,1,0
DOXORUBICIN_SORAFENIB_SKMES1,DOXORUBICIN,SORAFENIB,4,-19.00794257,8,1,0
DOXORUBICIN_SORAFENIB_SKOV3,DOXORUBICIN,SORAFENIB,28,-22.50246654,8,1,0
DOXORUBICIN_SORAFENIB_SW620,DOXORUBICIN,SORAFENIB,24,-5.600374644,8,1,0
DOXORUBICIN_SORAFENIB_SW837,DOXORUBICIN,SORAFENIB,0,-17.63687925,8,1,0
DOXORUBICIN_SORAFENIB_T47D,DOXORUBICIN,SORAFENIB,12,-2.845453918,8,1,0
DOXORUBICIN_SORAFENIB_UACC62,DOXORUBICIN,SORAFENIB,9,-8.296192939,8,1,0
DOXORUBICIN_SORAFENIB_VCAP,DOXORUBICIN,SORAFENIB,27,-17.31329588,8,1,0
DOXORUBICIN_SORAFENIB_ZR751,DOXORUBICIN,SORAFENIB,3,-18.74222054,8,1,0
DOXORUBICIN_SUNITINIB_A2058,DOXORUBICIN,SUNITINIB,14,-3.166045586,8,6,0
DOXORUBICIN_SUNITINIB_A2780,DOXORUBICIN,SUNITINIB,26,-2.462325515,8,6,0
DOXORUBICIN_SUNITINIB_A375,DOXORUBICIN,SUNITINIB,13,-31.96588485,8,6,0
DOXORUBICIN_SUNITINIB_CAOV3,DOXORUBICIN,SUNITINIB,19,-2.451066553,8,6,0
DOXORUBICIN_SUNITINIB_DLD1,DOXORUBICIN,SUNITINIB,5,-7.541154695,8,6,0
DOXORUBICIN_SUNITINIB_ES2,DOXORUBICIN,SUNITINIB,10,-4.527319575,8,6,0
DOXORUBICIN_SUNITINIB_HCT116,DOXORUBICIN,SUNITINIB,2,-8.328886761,8,6,0
DOXORUBICIN_SUNITINIB_HT144,DOXORUBICIN,SUNITINIB,21,-4.610397019,8,6,0
DOXORUBICIN_SUNITINIB_HT29,DOXORUBICIN,SUNITINIB,23,-7.942580167,8,6,0
DOXORUBICIN_SUNITINIB_KPL1,DOXORUBICIN,SUNITINIB,22,0.015693217,8,6,1
DOXORUBICIN_SUNITINIB_LOVO,DOXORUBICIN,SUNITINIB,8,-2.036964087,8,6,0
DOXORUBICIN_SUNITINIB_MDAMB436,DOXORUBICIN,SUNITINIB,25,-6.431261859,8,6,0
DOXORUBICIN_SUNITINIB_NCIH1650,DOXORUBICIN,SUNITINIB,6,-1.246172213,8,6,0
DOXORUBICIN_SUNITINIB_NCIH2122,DOXORUBICIN,SUNITINIB,17,-4.384007835,8,6,0
DOXORUBICIN_SUNITINIB_NCIH23,DOXORUBICIN,SUNITINIB,11,-15.54788956,8,6,0
DOXORUBICIN_SUNITINIB_NCIH460,DOXORUBICIN,SUNITINIB,7,-1.466898108,8,6,0
DOXORUBICIN_SUNITINIB_NCIH520,DOXORUBICIN,SUNITINIB,16,-10.66924847,8,6,0
DOXORUBICIN_SUNITINIB_OV90,DOXORUBICIN,SUNITINIB,18,-12.69968245,8,6,0
DOXORUBICIN_SUNITINIB_RKO,DOXORUBICIN,SUNITINIB,1,-9.807447258,8,6,0
DOXORUBICIN_SUNITINIB_RPMI7951,DOXORUBICIN,SUNITINIB,15,-12.95040498,8,6,0
DOXORUBICIN_SUNITINIB_SKMEL30,DOXORUBICIN,SUNITINIB,20,-4.046160182,8,6,0
DOXORUBICIN_SUNITINIB_SKMES1,DOXORUBICIN,SUNITINIB,4,-16.63118696,8,6,0
DOXORUBICIN_SUNITINIB_SKOV3,DOXORUBICIN,SUNITINIB,28,-14.38319177,8,6,0
DOXORUBICIN_SUNITINIB_SW620,DOXORUBICIN,SUNITINIB,24,0.598104452,8,6,1
DOXORUBICIN_SUNITINIB_SW837,DOXORUBICIN,SUNITINIB,0,-3.256295775,8,6,0
DOXORUBICIN_SUNITINIB_T47D,DOXORUBICIN,SUNITINIB,12,-12.09784645,8,6,0
DOXORUBICIN_SUNITINIB_UACC62,DOXORUBICIN,SUNITINIB,9,-1.840751973,8,6,0
DOXORUBICIN_SUNITINIB_VCAP,DOXORUBICIN,SUNITINIB,27,-4.059515997,8,6,0
DOXORUBICIN_SUNITINIB_ZR751,DOXORUBICIN,SUNITINIB,3,-6.11998313,8,6,0
DOXORUBICIN_ZOLINZA_A2058,DOXORUBICIN,ZOLINZA,14,4.564239416,8,9,1
DOXORUBICIN_ZOLINZA_A2780,DOXORUBICIN,ZOLINZA,26,1.044796642,8,9,1
DOXORUBICIN_ZOLINZA_A375,DOXORUBICIN,ZOLINZA,13,12.85459394,8,9,1
DOXORUBICIN_ZOLINZA_CAOV3,DOXORUBICIN,ZOLINZA,19,-6.281497285,8,9,0
DOXORUBICIN_ZOLINZA_DLD1,DOXORUBICIN,ZOLINZA,5,1.520443662,8,9,1
DOXORUBICIN_ZOLINZA_ES2,DOXORUBICIN,ZOLINZA,10,14.05256078,8,9,1
DOXORUBICIN_ZOLINZA_HCT116,DOXORUBICIN,ZOLINZA,2,-5.2901855,8,9,0
DOXORUBICIN_ZOLINZA_HT144,DOXORUBICIN,ZOLINZA,21,0.647246455,8,9,1
DOXORUBICIN_ZOLINZA_HT29,DOXORUBICIN,ZOLINZA,23,24.56828323,8,9,1
DOXORUBICIN_ZOLINZA_KPL1,DOXORUBICIN,ZOLINZA,22,-7.140546993,8,9,0
DOXORUBICIN_ZOLINZA_LOVO,DOXORUBICIN,ZOLINZA,8,9.89044371,8,9,1
DOXORUBICIN_ZOLINZA_MDAMB436,DOXORUBICIN,ZOLINZA,25,9.60669888,8,9,1
DOXORUBICIN_ZOLINZA_NCIH1650,DOXORUBICIN,ZOLINZA,6,8.300887735,8,9,1
DOXORUBICIN_ZOLINZA_NCIH2122,DOXORUBICIN,ZOLINZA,17,4.359704234,8,9,1
DOXORUBICIN_ZOLINZA_NCIH23,DOXORUBICIN,ZOLINZA,11,-2.429277099,8,9,0
DOXORUBICIN_ZOLINZA_NCIH460,DOXORUBICIN,ZOLINZA,7,13.40511074,8,9,1
DOXORUBICIN_ZOLINZA_NCIH520,DOXORUBICIN,ZOLINZA,16,-6.127481674,8,9,0
DOXORUBICIN_ZOLINZA_OV90,DOXORUBICIN,ZOLINZA,18,-0.036322098,8,9,0
DOXORUBICIN_ZOLINZA_RKO,DOXORUBICIN,ZOLINZA,1,-2.881661544,8,9,0
DOXORUBICIN_ZOLINZA_RPMI7951,DOXORUBICIN,ZOLINZA,15,-3.295385102,8,9,0
DOXORUBICIN_ZOLINZA_SKMEL30,DOXORUBICIN,ZOLINZA,20,-0.176543302,8,9,0
DOXORUBICIN_ZOLINZA_SKMES1,DOXORUBICIN,ZOLINZA,4,13.76353732,8,9,1
DOXORUBICIN_ZOLINZA_SKOV3,DOXORUBICIN,ZOLINZA,28,22.25581931,8,9,1
DOXORUBICIN_ZOLINZA_SW620,DOXORUBICIN,ZOLINZA,24,-2.414926132,8,9,0
DOXORUBICIN_ZOLINZA_SW837,DOXORUBICIN,ZOLINZA,0,3.106179341,8,9,1
DOXORUBICIN_ZOLINZA_T47D,DOXORUBICIN,ZOLINZA,12,22.84665169,8,9,1
DOXORUBICIN_ZOLINZA_UACC62,DOXORUBICIN,ZOLINZA,9,2.265366409,8,9,1
DOXORUBICIN_ZOLINZA_VCAP,DOXORUBICIN,ZOLINZA,27,18.61639583,8,9,1
DOXORUBICIN_ZOLINZA_ZR751,DOXORUBICIN,ZOLINZA,3,9.802360564,8,9,1
ERLOTINIB_ABT-888_A2058,ERLOTINIB,ABT-888,14,9.667112966,0,5,1
ERLOTINIB_ABT-888_A2780,ERLOTINIB,ABT-888,26,7.672118374,0,5,1
ERLOTINIB_ABT-888_A375,ERLOTINIB,ABT-888,13,-1.887476573,0,5,0
ERLOTINIB_ABT-888_CAOV3,ERLOTINIB,ABT-888,19,5.101697029,0,5,1
ERLOTINIB_ABT-888_DLD1,ERLOTINIB,ABT-888,5,3.269054825,0,5,1
ERLOTINIB_ABT-888_ES2,ERLOTINIB,ABT-888,10,-12.43349741,0,5,0
ERLOTINIB_ABT-888_HCT116,ERLOTINIB,ABT-888,2,-3.424746588,0,5,0
ERLOTINIB_ABT-888_HT144,ERLOTINIB,ABT-888,21,-5.994644575,0,5,0
ERLOTINIB_ABT-888_HT29,ERLOTINIB,ABT-888,23,-11.26311941,0,5,0
ERLOTINIB_ABT-888_KPL1,ERLOTINIB,ABT-888,22,-2.182880996,0,5,0
ERLOTINIB_ABT-888_LOVO,ERLOTINIB,ABT-888,8,0.859202484,0,5,1
ERLOTINIB_ABT-888_MDAMB436,ERLOTINIB,ABT-888,25,3.603506997,0,5,1
ERLOTINIB_ABT-888_NCIH1650,ERLOTINIB,ABT-888,6,-7.117012472,0,5,0
ERLOTINIB_ABT-888_NCIH2122,ERLOTINIB,ABT-888,17,1.002551218,0,5,1
ERLOTINIB_ABT-888_NCIH23,ERLOTINIB,ABT-888,11,-4.735547822,0,5,0
ERLOTINIB_ABT-888_NCIH460,ERLOTINIB,ABT-888,7,-6.515653333,0,5,0
ERLOTINIB_ABT-888_NCIH520,ERLOTINIB,ABT-888,16,-3.76865619,0,5,0
ERLOTINIB_ABT-888_OV90,ERLOTINIB,ABT-888,18,-13.32020911,0,5,0
ERLOTINIB_ABT-888_RKO,ERLOTINIB,ABT-888,1,-5.955965421,0,5,0
ERLOTINIB_ABT-888_RPMI7951,ERLOTINIB,ABT-888,15,-8.09310882,0,5,0
ERLOTINIB_ABT-888_SKMEL30,ERLOTINIB,ABT-888,20,-1.277147404,0,5,0
ERLOTINIB_ABT-888_SKMES1,ERLOTINIB,ABT-888,4,1.867379123,0,5,1
ERLOTINIB_ABT-888_SKOV3,ERLOTINIB,ABT-888,28,0.805779261,0,5,1
ERLOTINIB_ABT-888_SW620,ERLOTINIB,ABT-888,24,-11.64468066,0,5,0
ERLOTINIB_ABT-888_SW837,ERLOTINIB,ABT-888,0,1.088154556,0,5,1
ERLOTINIB_ABT-888_T47D,ERLOTINIB,ABT-888,12,-14.15331149,0,5,0
ERLOTINIB_ABT-888_UACC62,ERLOTINIB,ABT-888,9,-8.248065955,0,5,0
ERLOTINIB_ABT-888_VCAP,ERLOTINIB,ABT-888,27,-17.27573982,0,5,0
ERLOTINIB_ABT-888_ZR751,ERLOTINIB,ABT-888,3,-1.402435654,0,5,0
ERLOTINIB_BORTEZOMIB_A2058,ERLOTINIB,BORTEZOMIB,14,-1.029009573,0,4,0
ERLOTINIB_BORTEZOMIB_A2780,ERLOTINIB,BORTEZOMIB,26,-23.08608321,0,4,0
ERLOTINIB_BORTEZOMIB_A375,ERLOTINIB,BORTEZOMIB,13,25.53971155,0,4,1
ERLOTINIB_BORTEZOMIB_CAOV3,ERLOTINIB,BORTEZOMIB,19,-18.43407369,0,4,0
ERLOTINIB_BORTEZOMIB_DLD1,ERLOTINIB,BORTEZOMIB,5,5.56940171,0,4,1
ERLOTINIB_BORTEZOMIB_ES2,ERLOTINIB,BORTEZOMIB,10,-22.64897131,0,4,0
ERLOTINIB_BORTEZOMIB_HCT116,ERLOTINIB,BORTEZOMIB,2,2.243477444,0,4,1
ERLOTINIB_BORTEZOMIB_HT144,ERLOTINIB,BORTEZOMIB,21,-16.19947167,0,4,0
ERLOTINIB_BORTEZOMIB_HT29,ERLOTINIB,BORTEZOMIB,23,-14.92795583,0,4,0
ERLOTINIB_BORTEZOMIB_KPL1,ERLOTINIB,BORTEZOMIB,22,8.452684743,0,4,1
ERLOTINIB_BORTEZOMIB_LOVO,ERLOTINIB,BORTEZOMIB,8,4.443649109,0,4,1
ERLOTINIB_BORTEZOMIB_MDAMB436,ERLOTINIB,BORTEZOMIB,25,-6.150347221,0,4,0
ERLOTINIB_BORTEZOMIB_NCIH1650,ERLOTINIB,BORTEZOMIB,6,-14.2940195,0,4,0
ERLOTINIB_BORTEZOMIB_NCIH2122,ERLOTINIB,BORTEZOMIB,17,-3.425737389,0,4,0
ERLOTINIB_BORTEZOMIB_NCIH23,ERLOTINIB,BORTEZOMIB,11,-6.601665315,0,4,0
ERLOTINIB_BORTEZOMIB_NCIH460,ERLOTINIB,BORTEZOMIB,7,5.157072525,0,4,1
ERLOTINIB_BORTEZOMIB_NCIH520,ERLOTINIB,BORTEZOMIB,16,-23.84255611,0,4,0
ERLOTINIB_BORTEZOMIB_OV90,ERLOTINIB,BORTEZOMIB,18,-10.51068817,0,4,0
ERLOTINIB_BORTEZOMIB_RKO,ERLOTINIB,BORTEZOMIB,1,12.72509864,0,4,1
ERLOTINIB_BORTEZOMIB_RPMI7951,ERLOTINIB,BORTEZOMIB,15,-16.84735374,0,4,0
ERLOTINIB_BORTEZOMIB_SKMEL30,ERLOTINIB,BORTEZOMIB,20,2.096111215,0,4,1
ERLOTINIB_BORTEZOMIB_SKMES1,ERLOTINIB,BORTEZOMIB,4,-11.42040437,0,4,0
ERLOTINIB_BORTEZOMIB_SKOV3,ERLOTINIB,BORTEZOMIB,28,-6.234852767,0,4,0
ERLOTINIB_BORTEZOMIB_SW620,ERLOTINIB,BORTEZOMIB,24,3.157810084,0,4,1
ERLOTINIB_BORTEZOMIB_SW837,ERLOTINIB,BORTEZOMIB,0,29.48258491,0,4,1
ERLOTINIB_BORTEZOMIB_T47D,ERLOTINIB,BORTEZOMIB,12,-42.70233051,0,4,0
ERLOTINIB_BORTEZOMIB_UACC62,ERLOTINIB,BORTEZOMIB,9,-20.68908184,0,4,0
ERLOTINIB_BORTEZOMIB_VCAP,ERLOTINIB,BORTEZOMIB,27,12.84897078,0,4,1
ERLOTINIB_BORTEZOMIB_ZR751,ERLOTINIB,BORTEZOMIB,3,13.7066596,0,4,1
ERLOTINIB_DASATINIB_A2058,ERLOTINIB,DASATINIB,14,50.85612673,0,17,1
ERLOTINIB_DASATINIB_A2780,ERLOTINIB,DASATINIB,26,55.7433202,0,17,1
ERLOTINIB_DASATINIB_A375,ERLOTINIB,DASATINIB,13,4.771959354,0,17,1
ERLOTINIB_DASATINIB_CAOV3,ERLOTINIB,DASATINIB,19,35.76292632,0,17,1
ERLOTINIB_DASATINIB_DLD1,ERLOTINIB,DASATINIB,5,68.43284741,0,17,1
ERLOTINIB_DASATINIB_ES2,ERLOTINIB,DASATINIB,10,12.7782884,0,17,1
ERLOTINIB_DASATINIB_HCT116,ERLOTINIB,DASATINIB,2,-2.842623837,0,17,0
ERLOTINIB_DASATINIB_HT144,ERLOTINIB,DASATINIB,21,-44.27131648,0,17,0
ERLOTINIB_DASATINIB_HT29,ERLOTINIB,DASATINIB,23,26.65382131,0,17,1
ERLOTINIB_DASATINIB_KPL1,ERLOTINIB,DASATINIB,22,-4.168161385,0,17,0
ERLOTINIB_DASATINIB_LOVO,ERLOTINIB,DASATINIB,8,39.95268983,0,17,1
ERLOTINIB_DASATINIB_MDAMB436,ERLOTINIB,DASATINIB,25,20.86509131,0,17,1
ERLOTINIB_DASATINIB_NCIH1650,ERLOTINIB,DASATINIB,6,61.58695742,0,17,1
ERLOTINIB_DASATINIB_NCIH2122,ERLOTINIB,DASATINIB,17,-6.547239182,0,17,0
ERLOTINIB_DASATINIB_NCIH23,ERLOTINIB,DASATINIB,11,21.80651781,0,17,1
ERLOTINIB_DASATINIB_NCIH460,ERLOTINIB,DASATINIB,7,10.24858768,0,17,1
ERLOTINIB_DASATINIB_NCIH520,ERLOTINIB,DASATINIB,16,48.936706,0,17,1
ERLOTINIB_DASATINIB_OV90,ERLOTINIB,DASATINIB,18,15.20127919,0,17,1
ERLOTINIB_DASATINIB_RKO,ERLOTINIB,DASATINIB,1,11.2554584,0,17,1
ERLOTINIB_DASATINIB_RPMI7951,ERLOTINIB,DASATINIB,15,20.22782323,0,17,1
ERLOTINIB_DASATINIB_SKMEL30,ERLOTINIB,DASATINIB,20,-20.14259668,0,17,0
ERLOTINIB_DASATINIB_SKMES1,ERLOTINIB,DASATINIB,4,55.34476194,0,17,1
ERLOTINIB_DASATINIB_SKOV3,ERLOTINIB,DASATINIB,28,34.88545929,0,17,1
ERLOTINIB_DASATINIB_SW620,ERLOTINIB,DASATINIB,24,31.19986694,0,17,1
ERLOTINIB_DASATINIB_SW837,ERLOTINIB,DASATINIB,0,55.38902039,0,17,1
ERLOTINIB_DASATINIB_T47D,ERLOTINIB,DASATINIB,12,18.30709922,0,17,1
ERLOTINIB_DASATINIB_UACC62,ERLOTINIB,DASATINIB,9,30.71440017,0,17,1
ERLOTINIB_DASATINIB_VCAP,ERLOTINIB,DASATINIB,27,19.84983708,0,17,1
ERLOTINIB_DASATINIB_ZR751,ERLOTINIB,DASATINIB,3,-53.72833547,0,17,0
ERLOTINIB_GELDANAMYCIN_A2058,ERLOTINIB,GELDANAMYCIN,14,19.85832894,0,18,1
ERLOTINIB_GELDANAMYCIN_A2780,ERLOTINIB,GELDANAMYCIN,26,-0.606103969,0,18,0
ERLOTINIB_GELDANAMYCIN_A375,ERLOTINIB,GELDANAMYCIN,13,36.18756156,0,18,1
ERLOTINIB_GELDANAMYCIN_CAOV3,ERLOTINIB,GELDANAMYCIN,19,2.718354751,0,18,1
ERLOTINIB_GELDANAMYCIN_DLD1,ERLOTINIB,GELDANAMYCIN,5,31.67965199,0,18,1
ERLOTINIB_GELDANAMYCIN_ES2,ERLOTINIB,GELDANAMYCIN,10,-3.059834643,0,18,0
ERLOTINIB_GELDANAMYCIN_HCT116,ERLOTINIB,GELDANAMYCIN,2,41.62495754,0,18,1
ERLOTINIB_GELDANAMYCIN_HT144,ERLOTINIB,GELDANAMYCIN,21,15.66375655,0,18,1
ERLOTINIB_GELDANAMYCIN_HT29,ERLOTINIB,GELDANAMYCIN,23,6.113327447,0,18,1
ERLOTINIB_GELDANAMYCIN_KPL1,ERLOTINIB,GELDANAMYCIN,22,8.393088651,0,18,1
ERLOTINIB_GELDANAMYCIN_LOVO,ERLOTINIB,GELDANAMYCIN,8,-2.718358817,0,18,0
ERLOTINIB_GELDANAMYCIN_MDAMB436,ERLOTINIB,GELDANAMYCIN,25,16.84856589,0,18,1
ERLOTINIB_GELDANAMYCIN_NCIH1650,ERLOTINIB,GELDANAMYCIN,6,15.16674413,0,18,1
ERLOTINIB_GELDANAMYCIN_NCIH2122,ERLOTINIB,GELDANAMYCIN,17,14.00819815,0,18,1
ERLOTINIB_GELDANAMYCIN_NCIH23,ERLOTINIB,GELDANAMYCIN,11,0.055246156,0,18,1
ERLOTINIB_GELDANAMYCIN_NCIH460,ERLOTINIB,GELDANAMYCIN,7,19.6340789,0,18,1
ERLOTINIB_GELDANAMYCIN_NCIH520,ERLOTINIB,GELDANAMYCIN,16,14.49662936,0,18,1
ERLOTINIB_GELDANAMYCIN_OV90,ERLOTINIB,GELDANAMYCIN,18,-8.956888638,0,18,0
ERLOTINIB_GELDANAMYCIN_RKO,ERLOTINIB,GELDANAMYCIN,1,2.174619274,0,18,1
ERLOTINIB_GELDANAMYCIN_RPMI7951,ERLOTINIB,GELDANAMYCIN,15,-10.72328848,0,18,0
ERLOTINIB_GELDANAMYCIN_SKMEL30,ERLOTINIB,GELDANAMYCIN,20,5.527399186,0,18,1
ERLOTINIB_GELDANAMYCIN_SKMES1,ERLOTINIB,GELDANAMYCIN,4,22.27090141,0,18,1
ERLOTINIB_GELDANAMYCIN_SKOV3,ERLOTINIB,GELDANAMYCIN,28,3.226150897,0,18,1
ERLOTINIB_GELDANAMYCIN_SW620,ERLOTINIB,GELDANAMYCIN,24,-8.082114571,0,18,0
ERLOTINIB_GELDANAMYCIN_SW837,ERLOTINIB,GELDANAMYCIN,0,4.350312444,0,18,1
