Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
CELECOXIB,PRALATREXATE,56,159,392,7.17,1
FULVESTRANT,PRALATREXATE,4,27,392,2.24,1
RALOXIFENE,CYTARABINE HYDROCHLORIDE,0,594,235,-1.67,0
IMATINIB,PACLITAXEL,29,406,729,1.53,1
PACLITAXEL,SORAFENIB,16,729,566,-3.35,0
5-FU,ARSENIC TRIOXIDE,17,143,472,0.64,1
SUNITINIB,ALLOPURINOL,8,343,225,-3.87,0
TRETINOIN,SORAFENIB,72,231,566,7.32,1
CYTARABINE HYDROCHLORIDE,TRETINOIN,39,235,231,-7.58,0
FLUDARABINE BASE,THALIDOMIDE,52,61,249,4.06,1
DOCETAXEL,METHOTREXATE,19,280,340,-6.65,0
DOCETAXEL,METHOTREXATE,58,280,340,0.25,1
TRETINOIN,ANASTROZOLE,28,231,327,6.84,1
CYTARABINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,38,235,168,-4.19,0
CYTARABINE HYDROCHLORIDE,SORAFENIB,48,235,566,-0.32,0
LETROZOLE,TRETINOIN,31,321,231,-2.34,0
LETROZOLE,QUINACRINE HYDROCHLORIDE,17,321,168,0.08,1
CELECOXIB,AZACYTIDINE,8,159,634,0.53,1
DOCETAXEL,ALLOPURINOL,58,280,225,-5.7,0
TAMOXIFEN CITRATE,LAPATINIB,27,2,667,2.5,1
PACLITAXEL,AMIFOSTINE,42,729,466,-4.89,0
RALOXIFENE,VEMURAFENIB,72,594,181,-2.43,0
DASATINIB,MERCAPTOPURINE,60,43,697,23.04,1
FLUDARABINE BASE,AMIFOSTINE,26,61,466,2.47,1
SORAFENIB,ALLOPURINOL,73,566,225,11.18,1
TAMOXIFEN CITRATE,ARSENIC TRIOXIDE,54,2,472,-6.22,0
PRALATREXATE,METHOXSALEN,72,392,241,0.99,1
BLEOMYCIN,IMIQUIMOD,18,212,696,4.31,1
AZACYTIDINE,METHOTREXATE,18,634,340,3.18,1
TRETINOIN,TAMOXIFEN CITRATE,19,231,2,0.4,1
LENALIDOMIDE,DASATINIB,68,358,43,-5.03,0
CELECOXIB,SUNITINIB,43,159,343,-2.42,0
THALIDOMIDE,AMIFOSTINE,19,249,466,3.37,1
LETROZOLE,BLEOMYCIN,16,321,212,-0.33,0
BLEOMYCIN,SORAFENIB,18,212,566,-2.87,0
FLUDARABINE BASE,QUINACRINE HYDROCHLORIDE,75,61,168,-6.32,0
ANASTROZOLE,PRALATREXATE,72,327,392,-0.5,0
RALOXIFENE,CYTARABINE HYDROCHLORIDE,56,594,235,-2.85,0
NILOTINIB,SUNITINIB,17,69,343,7.67,1
CELECOXIB,TAMOXIFEN CITRATE,38,159,2,4.99,1
BLEOMYCIN,PRALATREXATE,54,212,392,-6.28,0
IMATINIB,SORAFENIB,6,406,566,-0.49,0
MEGESTROL ACETATE,DASATINIB,10,660,43,-8.6,0
CELECOXIB,HYDROXYUREA,49,159,403,-0.96,0
ZOLEDRONIC ACID,IXABEPILONE,0,657,362,3.71,1
PACLITAXEL,METHOTREXATE,43,729,340,3.56,1
BLEOMYCIN,MITOTANE,43,212,172,6.32,1
PEMETREXED,AMIFOSTINE,27,51,466,2.52,1
MERCAPTOPURINE,CARMUSTINE,28,697,495,-6.87,0
SORAFENIB,ZOLEDRONIC ACID,1,566,657,-1.09,0
AMIFOSTINE,IXABEPILONE,16,466,362,0.67,1
AZACYTIDINE,HYDROXYUREA,52,634,403,0.88,1
DOCETAXEL,QUINACRINE HYDROCHLORIDE,4,280,168,-6.67,0
LAPATINIB,CARMUSTINE,68,667,495,-1.49,0
FLUDARABINE BASE,METHOXSALEN,43,61,241,0.07,1
MITOTANE,NILOTINIB,42,172,69,0.81,1
ALLOPURINOL,TOPOTECAN HYDROCHLORIDE,4,225,307,3.57,1
PACLITAXEL,IXABEPILONE,65,729,362,4.47,1
METHOXSALEN,IMIQUIMOD,27,241,696,-2.28,0
IXABEPILONE,BORTEZOMIB,4,362,131,1.64,1
ZOLEDRONIC ACID,PRALATREXATE,18,657,392,-1.87,0
CELECOXIB,AMIFOSTINE,55,159,466,8.63,1
FULVESTRANT,BORTEZOMIB,61,27,131,5.67,1
SUNITINIB,ERLOTINIB HYDROCHLORIDE,4,343,409,-3.88,0
FLUDARABINE BASE,FULVESTRANT,65,61,27,-2.47,0
IMATINIB,CARMUSTINE,13,406,495,4.76,1
NILOTINIB,DOCETAXEL,63,69,280,16.29,1
ANASTROZOLE,DOCETAXEL,28,327,280,-0.28,0
AZACYTIDINE,FULVESTRANT,6,634,27,1.15,1
RALOXIFENE,DACARBAZINE,16,594,588,-1.78,0
PRALATREXATE,METHOXSALEN,27,392,241,10.78,1
LAPATINIB,ERLOTINIB HYDROCHLORIDE,18,667,409,7.84,1
IMATINIB,ARSENIC TRIOXIDE,1,406,472,-1.17,0
ANASTROZOLE,BORTEZOMIB,19,327,131,2.27,1
TAMOXIFEN CITRATE,MERCAPTOPURINE,13,2,697,5.26,1
PACLITAXEL,METHOTREXATE,60,729,340,1.6,1
NILOTINIB,BLEOMYCIN,10,69,212,5.19,1
MERCAPTOPURINE,TOPOTECAN HYDROCHLORIDE,70,697,307,-1.71,0
LETROZOLE,IXABEPILONE,51,321,362,11.57,1
ALLOPURINOL,TOPOTECAN HYDROCHLORIDE,60,225,307,3.96,1
RALOXIFENE,AZACYTIDINE,61,594,634,-3.38,0
TRETINOIN,HYDROXYUREA,0,231,403,5.74,1
AZACYTIDINE,ZOLEDRONIC ACID,61,634,657,-2.25,0
FLUDARABINE BASE,NILOTINIB,16,61,69,-4.06,0
NILOTINIB,FULVESTRANT,75,69,27,1.28,1
CYTARABINE HYDROCHLORIDE,NILOTINIB,4,235,69,-1.97,0
FULVESTRANT,MERCAPTOPURINE,39,27,697,-7.05,0
LENALIDOMIDE,AMIFOSTINE,64,358,466,-2.98,0
AZACYTIDINE,MITOTANE,63,634,172,-0.52,0
NILOTINIB,AMIFOSTINE,52,69,466,1.08,1
CYTARABINE HYDROCHLORIDE,TRETINOIN,6,235,231,-8.96,0
HYDROXYUREA,THALIDOMIDE,16,403,249,-1.39,0
IMATINIB,LAPATINIB,6,406,667,-2.25,0
TAMOXIFEN CITRATE,NILOTINIB,17,2,69,1.17,1
FLUDARABINE BASE,THALIDOMIDE,3,61,249,0.07,1
MERCAPTOPURINE,ARSENIC TRIOXIDE,0,697,472,-2.78,0
LAPATINIB,AMIFOSTINE,58,667,466,6.39,1
LAPATINIB,SUNITINIB,68,667,343,-5.4,0
HYDROXYUREA,METHOXSALEN,28,403,241,-0.96,0
TRETINOIN,THALIDOMIDE,58,231,249,-4.99,0
DEXRAZOXANE,METHOTREXATE,13,391,340,-0.7,0
TRETINOIN,ARSENIC TRIOXIDE,61,231,472,-2.06,0
PRALATREXATE,MERCAPTOPURINE,6,392,697,0.48,1
FULVESTRANT,SORAFENIB,60,27,566,2.88,1
AMIFOSTINE,IXABEPILONE,13,466,362,0.87,1
METHOTREXATE,CELECOXIB,63,340,159,-9.17,0
LETROZOLE,IMIQUIMOD,17,321,696,-4.77,0
METHOTREXATE,CARMUSTINE,39,340,495,-4.65,0
NILOTINIB,MITOTANE,16,69,172,7.33,1
AZACYTIDINE,ALLOPURINOL,10,634,225,-0.23,0
LAPATINIB,HYDROXYUREA,61,667,403,2.63,1
NILOTINIB,IXABEPILONE,49,69,362,3.77,1
ZOLEDRONIC ACID,CARMUSTINE,54,657,495,-3.52,0
SORAFENIB,ERLOTINIB HYDROCHLORIDE,72,566,409,0.14,1
CARMUSTINE,BORTEZOMIB,1,495,131,-0.66,0
RALOXIFENE,LOMUSTINE,18,594,412,5.08,1
LETROZOLE,BLEOMYCIN,74,321,212,-2.06,0
IMATINIB,SORAFENIB,3,406,566,0.4,1
FLUDARABINE BASE,QUINACRINE HYDROCHLORIDE,13,61,168,2.21,1
SUNITINIB,BLEOMYCIN,75,343,212,0.71,1
SUNITINIB,METHOTREXATE,28,343,340,1.14,1
FLUDARABINE BASE,CARMUSTINE,54,61,495,-8.15,0
THALIDOMIDE,AMIFOSTINE,55,249,466,-3.76,0
RALOXIFENE,LAPATINIB,74,594,667,8.26,1
SUNITINIB,TOPOTECAN HYDROCHLORIDE,29,343,307,-3.32,0
DAUNORUBICIN HYDROCHLORIDE,AMIFOSTINE,29,704,466,5.65,1
TAMOXIFEN CITRATE,AZACYTIDINE,38,2,634,-6.83,0
DASATINIB,BORTEZOMIB,68,43,131,-7.53,0
SORAFENIB,IXABEPILONE,16,566,362,2.77,1
RALOXIFENE,PEMETREXED,54,594,51,-6.67,0
LETROZOLE,THALIDOMIDE,43,321,249,-1.47,0
METHOTREXATE,CELECOXIB,61,340,159,6.32,1
RALOXIFENE,PAZOPANIB HYDROCHLORIDE,58,594,286,-2.36,0
TRETINOIN,THALIDOMIDE,49,231,249,1.54,1
DEXRAZOXANE,AMIFOSTINE,10,391,466,-7.15,0
DASATINIB,TOPOTECAN HYDROCHLORIDE,44,43,307,0.8,1
IMATINIB,BLEOMYCIN,0,406,212,-3.75,0
IMATINIB,BLEOMYCIN,48,406,212,1.82,1
FLUDARABINE BASE,TOPOTECAN HYDROCHLORIDE,19,61,307,-10.95,0
RALOXIFENE,RUXOLITINIB,27,594,702,12.76,1
PACLITAXEL,AMIFOSTINE,52,729,466,-10.04,0
FLUDARABINE BASE,SUNITINIB,8,61,343,6.99,1
RALOXIFENE,RUXOLITINIB,8,594,702,6.69,1
ZOLEDRONIC ACID,QUINACRINE HYDROCHLORIDE,31,657,168,-4.4,0
SORAFENIB,METHOTREXATE,61,566,340,-3.66,0
PRALATREXATE,METHOXSALEN,54,392,241,0.99,1
METHOTREXATE,CYTARABINE HYDROCHLORIDE,48,340,235,-7.61,0
RALOXIFENE,LAPATINIB,4,594,667,3.24,1
ANASTROZOLE,QUINACRINE HYDROCHLORIDE,0,327,168,2.64,1
LETROZOLE,BLEOMYCIN,8,321,212,-1.23,0
ANASTROZOLE,AMIFOSTINE,1,327,466,2.48,1
SUNITINIB,FULVESTRANT,30,343,27,-3.72,0
IMIQUIMOD,AMIFOSTINE,38,696,466,-0.8,0
LENALIDOMIDE,BLEOMYCIN,19,358,212,-1.19,0
CYTARABINE HYDROCHLORIDE,SORAFENIB,1,235,566,-2.06,0
METHOTREXATE,AMIFOSTINE,39,340,466,-3.77,0
LETROZOLE,NILOTINIB,49,321,69,2.53,1
LETROZOLE,TAMOXIFEN CITRATE,52,321,2,0.55,1
AZACYTIDINE,METHOXSALEN,4,634,241,-6.65,0
CYTARABINE HYDROCHLORIDE,ALLOPURINOL,10,235,225,-0.84,0
DASATINIB,METHOTREXATE,64,43,340,1.88,1
ZOLEDRONIC ACID,AMIFOSTINE,48,657,466,-1.03,0
DASATINIB,ALLOPURINOL,55,43,225,-7.85,0
NILOTINIB,ARSENIC TRIOXIDE,30,69,472,1.05,1
NILOTINIB,THALIDOMIDE,61,69,249,-0.02,0
AZACYTIDINE,QUINACRINE HYDROCHLORIDE,6,634,168,-5.99,0
PACLITAXEL,IMIQUIMOD,51,729,696,11.73,1
TAMOXIFEN CITRATE,CARMUSTINE,0,2,495,-0.64,0
DOCETAXEL,AMIFOSTINE,73,280,466,-8.28,0
FULVESTRANT,ZOLEDRONIC ACID,42,27,657,2.13,1
DASATINIB,AMIFOSTINE,29,43,466,-2.21,0
TRETINOIN,ALLOPURINOL,28,231,225,1.71,1
PRALATREXATE,IXABEPILONE,18,392,362,4.11,1
MITOTANE,FULVESTRANT,72,172,27,-2.41,0
CELECOXIB,SUNITINIB,63,159,343,3.07,1
MERCAPTOPURINE,ERLOTINIB HYDROCHLORIDE,38,697,409,-2.89,0
FLUDARABINE BASE,DASATINIB,49,61,43,-4.12,0
RALOXIFENE,BLEOMYCIN,18,594,212,4.49,1
RALOXIFENE,LAPATINIB,61,594,667,4.46,1
AZACYTIDINE,ALLOPURINOL,63,634,225,-2.53,0
TAMOXIFEN CITRATE,DASATINIB,73,2,43,0.28,1
NILOTINIB,IXABEPILONE,8,69,362,5.35,1
SUNITINIB,BORTEZOMIB,74,343,131,3.62,1
CELECOXIB,TAMOXIFEN CITRATE,64,159,2,-0.16,0
CYTARABINE HYDROCHLORIDE,IMATINIB,73,235,406,-14.58,0
CELECOXIB,TOPOTECAN HYDROCHLORIDE,49,159,307,-2.56,0
QUINACRINE HYDROCHLORIDE,IXABEPILONE,49,168,362,1.43,1
ANASTROZOLE,CARMUSTINE,56,327,495,-6.17,0
FLUDARABINE BASE,SORAFENIB,17,61,566,0.29,1
PACLITAXEL,AMIFOSTINE,73,729,466,-1.56,0
ALLOPURINOL,QUINACRINE HYDROCHLORIDE,58,225,168,-4.38,0
DASATINIB,LAPATINIB,31,43,667,-3.09,0
CARMUSTINE,BORTEZOMIB,42,495,131,1.95,1
QUINACRINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,64,168,307,2.36,1
IMATINIB,LAPATINIB,60,406,667,2.69,1
LAPATINIB,MITOTANE,3,667,172,-6.64,0
DEXRAZOXANE,DASATINIB,51,391,43,-3.32,0
IMATINIB,BORTEZOMIB,44,406,131,-0.27,0
NILOTINIB,THALIDOMIDE,39,69,249,5.99,1
AZACYTIDINE,ANASTROZOLE,27,634,327,10.51,1
LAPATINIB,FULVESTRANT,42,667,27,-2.07,0
TRETINOIN,METHOXSALEN,56,231,241,3.44,1
MEGESTROL ACETATE,AMIFOSTINE,60,660,466,-2.89,0
RALOXIFENE,VISMODEGIB,6,594,425,-0.4,0
CYTARABINE HYDROCHLORIDE,AZACYTIDINE,38,235,634,-6.88,0
FULVESTRANT,IMIQUIMOD,29,27,696,6.6,1
IMATINIB,QUINACRINE HYDROCHLORIDE,52,406,168,-5.36,0
IMATINIB,CARMUSTINE,19,406,495,5.76,1
CYTARABINE HYDROCHLORIDE,FLUDARABINE BASE,44,235,61,0.58,1
ZOLEDRONIC ACID,ARSENIC TRIOXIDE,44,657,472,-3.76,0
LETROZOLE,CARMUSTINE,17,321,495,-6.8,0
FLUDARABINE BASE,LAPATINIB,56,61,667,0.56,1
METHOTREXATE,NILOTINIB,16,340,69,-0.21,0
CYTARABINE HYDROCHLORIDE,DASATINIB,63,235,43,-7.96,0
AZACYTIDINE,IMIQUIMOD,29,634,696,-9.19,0
CELECOXIB,QUINACRINE HYDROCHLORIDE,6,159,168,2.87,1
METHOXSALEN,IXABEPILONE,38,241,362,3.6,1
ZOLEDRONIC ACID,AMIFOSTINE,38,657,466,0.79,1
CYTARABINE HYDROCHLORIDE,PRALATREXATE,6,235,392,-3.43,0
LETROZOLE,LAPATINIB,4,321,667,-2.79,0
CELECOXIB,TAMOXIFEN CITRATE,48,159,2,6.5,1
MITOTANE,ALLOPURINOL,38,172,225,-1.02,0
IMATINIB,ZOLEDRONIC ACID,18,406,657,4.51,1
CYTARABINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,8,235,307,-0.81,0
HYDROXYUREA,ERLOTINIB HYDROCHLORIDE,17,403,409,-0.03,0
HYDROXYUREA,MERCAPTOPURINE,26,403,697,0.36,1
SORAFENIB,ZOLEDRONIC ACID,31,566,657,0.07,1
MERCAPTOPURINE,AMIFOSTINE,65,697,466,10.96,1
SUNITINIB,CARMUSTINE,60,343,495,-0.26,0
AZACYTIDINE,BORTEZOMIB,48,634,131,-1.16,0
IMATINIB,THALIDOMIDE,56,406,249,-8.72,0
QUINACRINE HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,0,168,409,-6.78,0
NILOTINIB,ALLOPURINOL,6,69,225,1.75,1
HYDROXYUREA,ARSENIC TRIOXIDE,0,403,472,5.33,1
RALOXIFENE,METHOTREXATE,74,594,340,6.14,1
NILOTINIB,IXABEPILONE,61,69,362,1.91,1
CELECOXIB,PACLITAXEL,49,159,729,3.98,1
TRETINOIN,PRALATREXATE,63,231,392,3.46,1
LAPATINIB,THALIDOMIDE,63,667,249,-3.38,0
IMATINIB,ZOLEDRONIC ACID,13,406,657,-4.09,0
QUINACRINE HYDROCHLORIDE,IXABEPILONE,55,168,362,6.99,1
MERCAPTOPURINE,ALLOPURINOL,65,697,225,-4.26,0
RALOXIFENE,NILOTINIB,26,594,69,0.85,1
LETROZOLE,PACLITAXEL,29,321,729,-3.58,0
PRALATREXATE,METHOTREXATE,18,392,340,4.7,1
HYDROXYUREA,SORAFENIB,74,403,566,0.97,1
CELECOXIB,MERCAPTOPURINE,54,159,697,-1.41,0
RALOXIFENE,BORTEZOMIB,29,594,131,3.79,1
FULVESTRANT,METHOTREXATE,39,27,340,3.85,1
NILOTINIB,ALLOPURINOL,74,69,225,0.83,1
AZACYTIDINE,IMIQUIMOD,38,634,696,-9.04,0
CYTARABINE HYDROCHLORIDE,LAPATINIB,52,235,667,-2.98,0
NILOTINIB,CARMUSTINE,1,69,495,0.18,1
LETROZOLE,BLEOMYCIN,17,321,212,-2.52,0
HYDROXYUREA,MERCAPTOPURINE,60,403,697,-6.16,0
LETROZOLE,METHOXSALEN,75,321,241,0.75,1
RALOXIFENE,TRETINOIN,19,594,231,3.85,1
MEGESTROL ACETATE,BLEOMYCIN,3,660,212,1.12,1
TAMOXIFEN CITRATE,DASATINIB,63,2,43,1.21,1
SORAFENIB,THALIDOMIDE,60,566,249,3.2,1
LETROZOLE,CYTARABINE HYDROCHLORIDE,43,321,235,-2.93,0
DOCETAXEL,AMIFOSTINE,16,280,466,-0.09,0
NILOTINIB,DASATINIB,60,69,43,-0.03,0
SUNITINIB,METHOXSALEN,54,343,241,4.93,1
ANASTROZOLE,QUINACRINE HYDROCHLORIDE,49,327,168,0.59,1
LAPATINIB,BORTEZOMIB,17,667,131,-1.06,0
ZOLEDRONIC ACID,ALLOPURINOL,16,657,225,2.59,1
ZOLEDRONIC ACID,THALIDOMIDE,61,657,249,3.62,1
CELECOXIB,BLEOMYCIN,68,159,212,1.56,1
TRETINOIN,HYDROXYUREA,60,231,403,-7.57,0
5-FU,AMIFOSTINE,29,143,466,10.31,1
TRETINOIN,IMIQUIMOD,68,231,696,-1.68,0
LENALIDOMIDE,DASATINIB,17,358,43,-0.61,0
CELECOXIB,FULVESTRANT,0,159,27,-1.51,0
ERLOTINIB HYDROCHLORIDE,BORTEZOMIB,60,409,131,28.37,1
RALOXIFENE,TAMOXIFEN CITRATE,64,594,2,2.54,1
CELECOXIB,MITOTANE,68,159,172,-0.54,0
TAMOXIFEN CITRATE,CARMUSTINE,1,2,495,1.01,1
LETROZOLE,ARSENIC TRIOXIDE,13,321,472,7.52,1
GEFITINIB,METHOTREXATE,44,675,340,-1.47,0
AZACYTIDINE,BLEOMYCIN,75,634,212,-5.83,0
TAMOXIFEN CITRATE,FULVESTRANT,43,2,27,-5.32,0
TRETINOIN,THALIDOMIDE,73,231,249,0.58,1
TAMOXIFEN CITRATE,BORTEZOMIB,30,2,131,11.2,1
DASATINIB,SORAFENIB,28,43,566,-4.33,0
IMATINIB,ANASTROZOLE,63,406,327,-3.71,0
AZACYTIDINE,DASATINIB,49,634,43,-8.36,0
HYDROXYUREA,MERCAPTOPURINE,73,403,697,-1.8,0
SUNITINIB,TOPOTECAN HYDROCHLORIDE,56,343,307,-3.42,0
MITOTANE,QUINACRINE HYDROCHLORIDE,74,172,168,-1.51,0
LETROZOLE,AMIFOSTINE,65,321,466,2.46,1
ALLOPURINOL,IXABEPILONE,63,225,362,0.21,1
LETROZOLE,TOPOTECAN HYDROCHLORIDE,60,321,307,6.13,1
LAPATINIB,METHOXSALEN,64,667,241,1.24,1
PACLITAXEL,DOCETAXEL,63,729,280,-0.52,0
ZOLEDRONIC ACID,PRALATREXATE,26,657,392,-6.9,0
SUNITINIB,HYDROXYUREA,4,343,403,-1.93,0
ERLOTINIB HYDROCHLORIDE,BORTEZOMIB,52,409,131,27.78,1
5-FU,HYDROXYUREA,19,143,403,0.78,1
METHOTREXATE,QUINACRINE HYDROCHLORIDE,72,340,168,3.31,1
METHOTREXATE,TOPOTECAN HYDROCHLORIDE,49,340,307,-2.9,0
TAMOXIFEN CITRATE,ALLOPURINOL,44,2,225,3.67,1
ZOLEDRONIC ACID,IXABEPILONE,6,657,362,1.4,1
METHOXSALEN,ARSENIC TRIOXIDE,61,241,472,-6.65,0
SORAFENIB,QUINACRINE HYDROCHLORIDE,75,566,168,-6.82,0
RALOXIFENE,BLEOMYCIN,3,594,212,1.91,1
FLUDARABINE BASE,IMIQUIMOD,0,61,696,-5.68,0
MITOXANTRONE,METHOTREXATE,10,122,340,-8.65,0
LAPATINIB,SORAFENIB,4,667,566,-0.61,0
LETROZOLE,SUNITINIB,60,321,343,3.62,1
AZACYTIDINE,IMIQUIMOD,70,634,696,-1.05,0
THALIDOMIDE,TOPOTECAN HYDROCHLORIDE,49,249,307,-7.32,0
ZOLEDRONIC ACID,PRALATREXATE,54,657,392,3.88,1
SORAFENIB,BORTEZOMIB,60,566,131,-11.2,0
BLEOMYCIN,THALIDOMIDE,31,212,249,-0.38,0
FULVESTRANT,IMIQUIMOD,48,27,696,-0.74,0
RALOXIFENE,DACARBAZINE,42,594,588,3.26,1
MITOTANE,ARSENIC TRIOXIDE,27,172,472,1.0,1
SORAFENIB,AMIFOSTINE,44,566,466,-3.8,0
ANASTROZOLE,ARSENIC TRIOXIDE,48,327,472,-0.82,0
PACLITAXEL,BLEOMYCIN,1,729,212,-2.98,0
CYTARABINE HYDROCHLORIDE,LAPATINIB,65,235,667,-7.87,0
ERLOTINIB HYDROCHLORIDE,BORTEZOMIB,13,409,131,10.54,1
CYTARABINE HYDROCHLORIDE,AMIFOSTINE,38,235,466,0.41,1
ZOLEDRONIC ACID,QUINACRINE HYDROCHLORIDE,61,657,168,2.89,1
DASATINIB,MERCAPTOPURINE,29,43,697,4.91,1
SUNITINIB,SORAFENIB,17,343,566,0.12,1
CELECOXIB,IMIQUIMOD,72,159,696,-1.67,0
CYTARABINE HYDROCHLORIDE,AMIFOSTINE,56,235,466,1.39,1
RALOXIFENE,DACARBAZINE,0,594,588,-4.31,0
DOCETAXEL,CARMUSTINE,58,280,495,0.2,1
ZOLEDRONIC ACID,ALLOPURINOL,52,657,225,-4.93,0
FULVESTRANT,SORAFENIB,74,27,566,1.03,1
BLEOMYCIN,ERLOTINIB HYDROCHLORIDE,49,212,409,5.78,1
METHOXSALEN,CARMUSTINE,26,241,495,2.27,1
DASATINIB,TOPOTECAN HYDROCHLORIDE,26,43,307,-2.95,0
HYDROXYUREA,MITOTANE,49,403,172,21.25,1
LETROZOLE,AMIFOSTINE,3,321,466,-2.59,0
HYDROXYUREA,CARMUSTINE,28,403,495,-3.76,0
QUINACRINE HYDROCHLORIDE,METHOXSALEN,51,168,241,2.26,1
SUNITINIB,METHOTREXATE,1,343,340,-2.02,0
IMATINIB,SORAFENIB,10,406,566,-0.4,0
FULVESTRANT,IMIQUIMOD,18,27,696,-3.97,0
RALOXIFENE,PAZOPANIB HYDROCHLORIDE,38,594,286,-1.07,0
LAPATINIB,TOPOTECAN HYDROCHLORIDE,56,667,307,12.97,1
PACLITAXEL,TOPOTECAN HYDROCHLORIDE,48,729,307,-4.26,0
PRALATREXATE,METHOTREXATE,29,392,340,-6.89,0
PACLITAXEL,AZACYTIDINE,54,729,634,-4.03,0
IMATINIB,METHOXSALEN,56,406,241,14.9,1
TOPOTECAN HYDROCHLORIDE,ERLOTINIB HYDROCHLORIDE,61,307,409,2.91,1
TRETINOIN,PRALATREXATE,56,231,392,1.14,1
RALOXIFENE,LENALIDOMIDE,13,594,358,-0.73,0
CELECOXIB,TOPOTECAN HYDROCHLORIDE,38,159,307,-3.81,0
RALOXIFENE,DEXRAZOXANE,8,594,391,1.73,1
LETROZOLE,DOCETAXEL,65,321,280,1.21,1
MITOTANE,IXABEPILONE,65,172,362,1.46,1
SUNITINIB,PRALATREXATE,54,343,392,-2.87,0
CYTARABINE HYDROCHLORIDE,DOCETAXEL,4,235,280,-1.41,0
DASATINIB,ZOLEDRONIC ACID,74,43,657,-2.21,0
DOCETAXEL,PRALATREXATE,68,280,392,1.48,1
RALOXIFENE,DASATINIB,8,594,43,-0.47,0
CELECOXIB,TAMOXIFEN CITRATE,8,159,2,2.04,1
LENALIDOMIDE,METHOTREXATE,61,358,340,2.26,1
DOCETAXEL,ARSENIC TRIOXIDE,74,280,472,-0.33,0
BLEOMYCIN,SORAFENIB,65,212,566,4.26,1
NILOTINIB,ERLOTINIB HYDROCHLORIDE,38,69,409,-2.88,0
IMATINIB,MERCAPTOPURINE,55,406,697,-3.71,0
SORAFENIB,MITOTANE,61,566,172,13.97,1
DASATINIB,SUNITINIB,30,43,343,2.81,1
AZACYTIDINE,ERLOTINIB HYDROCHLORIDE,10,634,409,1.7,1
IMATINIB,SUNITINIB,8,406,343,5.24,1
ALLOPURINOL,ERLOTINIB HYDROCHLORIDE,64,225,409,-1.72,0
CELECOXIB,NILOTINIB,16,159,69,8.47,1
METHOTREXATE,CYTARABINE HYDROCHLORIDE,73,340,235,-7.05,0
AZACYTIDINE,LAPATINIB,39,634,667,-3.34,0
LAPATINIB,MITOTANE,18,667,172,7.26,1
THALIDOMIDE,ARSENIC TRIOXIDE,6,249,472,-3.21,0
FULVESTRANT,AZACYTIDINE,10,27,634,-7.22,0
HYDROXYUREA,ANASTROZOLE,44,403,327,-1.63,0
SORAFENIB,AMIFOSTINE,26,566,466,-0.19,0
LOMUSTINE,METHOTREXATE,31,412,340,-9.49,0
SUNITINIB,CARMUSTINE,74,343,495,-0.52,0
AZACYTIDINE,MITOTANE,3,634,172,-1.43,0
METHOTREXATE,ALLOPURINOL,29,340,225,2.27,1
QUINACRINE HYDROCHLORIDE,AMIFOSTINE,26,168,466,0.6,1
LETROZOLE,ERLOTINIB HYDROCHLORIDE,65,321,409,-0.79,0
MEGESTROL ACETATE,AMIFOSTINE,3,660,466,2.7,1
CYTARABINE HYDROCHLORIDE,IMATINIB,58,235,406,-3.84,0
LENALIDOMIDE,AMIFOSTINE,55,358,466,-0.03,0
NILOTINIB,ARSENIC TRIOXIDE,56,69,472,-0.93,0
DOCETAXEL,BLEOMYCIN,42,280,212,1.29,1
SORAFENIB,BORTEZOMIB,19,566,131,8.08,1
FULVESTRANT,METHOTREXATE,17,27,340,1.65,1
METHOXSALEN,ARSENIC TRIOXIDE,29,241,472,-1.6,0
RALOXIFENE,METHOXSALEN,65,594,241,3.74,1
CYTARABINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,64,235,307,0.4,1
HYDROXYUREA,NILOTINIB,13,403,69,-0.17,0
QUINACRINE HYDROCHLORIDE,THALIDOMIDE,30,168,249,-0.13,0
ALLOPURINOL,IMIQUIMOD,0,225,696,1.66,1
LAPATINIB,CARMUSTINE,13,667,495,-1.36,0
CYTARABINE HYDROCHLORIDE,TAMOXIFEN CITRATE,29,235,2,-3.21,0
FLUDARABINE BASE,DOCETAXEL,31,61,280,-0.82,0
CELECOXIB,SORAFENIB,39,159,566,1.47,1
IMATINIB,ALLOPURINOL,75,406,225,15.69,1
CYTARABINE HYDROCHLORIDE,ZOLEDRONIC ACID,51,235,657,-1.29,0
METHOXSALEN,BORTEZOMIB,39,241,131,-1.18,0
METHOTREXATE,THALIDOMIDE,73,340,249,-0.77,0
METHOTREXATE,METHOXSALEN,52,340,241,-1.56,0
LAPATINIB,METHOXSALEN,43,667,241,-0.6,0
THALIDOMIDE,BORTEZOMIB,0,249,131,1.99,1
PRALATREXATE,IMIQUIMOD,38,392,696,2.09,1
FULVESTRANT,IXABEPILONE,48,27,362,11.15,1
IMATINIB,LAPATINIB,49,406,667,-6.25,0
LAPATINIB,PRALATREXATE,8,667,392,-2.71,0
TAMOXIFEN CITRATE,IMIQUIMOD,75,2,696,-3.15,0
FULVESTRANT,METHOXSALEN,68,27,241,-0.24,0
