Drug1,Drug2,cell,drug1_db,drug2_db,synergy,synergistic
IMATINIB,DOCETAXEL,30,625,164,15.88,1
METHOXSALEN,BORTEZOMIB,17,687,393,-11.02,0
PRALATREXATE,THALIDOMIDE,39,206,41,2.06,1
SUNITINIB,ARSENIC TRIOXIDE,10,366,543,0.89,1
LETROZOLE,TAMOXIFEN CITRATE,53,349,284,3.54,1
IMATINIB,CARMUSTINE,11,625,331,-3.54,0
HYDROXYUREA,METHOXSALEN,21,342,687,-4.71,0
PACLITAXEL,HYDROXYUREA,11,267,342,-3.69,0
CYTARABINE HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE,19,508,745,-2.64,0
PACLITAXEL,QUINACRINE HYDROCHLORIDE,5,267,298,4.48,1
RALOXIFENE,VEMURAFENIB,67,370,202,0.77,1
SUNITINIB,METHOXSALEN,10,366,687,-0.54,0
PACLITAXEL,THALIDOMIDE,51,267,41,-7.35,0
CELECOXIB,SORAFENIB,9,271,159,6.73,1
TAMOXIFEN CITRATE,ARSENIC TRIOXIDE,7,284,543,-3.4,0
LAPATINIB,QUINACRINE HYDROCHLORIDE,35,531,298,-6.07,0
FLUDARABINE BASE,MITOTANE,60,725,385,-2.22,0
NILOTINIB,QUINACRINE HYDROCHLORIDE,19,553,298,-5.13,0
IMATINIB,ALLOPURINOL,36,625,37,3.61,1
SORAFENIB,ALLOPURINOL,5,159,37,-3.11,0
MITOTANE,TOPOTECAN HYDROCHLORIDE,34,385,745,-1.95,0
5-FU,DASATINIB,17,251,458,4.89,1
PRALATREXATE,ERLOTINIB HYDROCHLORIDE,30,206,367,0.81,1
TAMOXIFEN CITRATE,CARMUSTINE,11,284,331,-2.0,0
LAPATINIB,THALIDOMIDE,26,531,41,-1.17,0
PACLITAXEL,DASATINIB,51,267,458,-0.94,0
FLUDARABINE BASE,METHOXSALEN,56,725,687,-1.77,0
AZACYTIDINE,DASATINIB,63,362,458,-0.16,0
ZOLEDRONIC ACID,METHOTREXATE,33,672,440,0.73,1
IMIQUIMOD,ARSENIC TRIOXIDE,41,241,543,3.75,1
LETROZOLE,ARSENIC TRIOXIDE,64,349,543,1.28,1
BLEOMYCIN,ERLOTINIB HYDROCHLORIDE,62,484,367,-2.72,0
NILOTINIB,LAPATINIB,5,553,531,4.39,1
RALOXIFENE,DEXRAZOXANE,46,370,562,-9.97,0
LAPATINIB,METHOTREXATE,13,531,440,1.17,1
LAPATINIB,ALLOPURINOL,73,531,37,-0.49,0
FLUDARABINE BASE,CARMUSTINE,12,725,331,0.25,1
TAMOXIFEN CITRATE,DOCETAXEL,39,284,164,11.04,1
DEXRAZOXANE,METHOTREXATE,56,562,440,-10.66,0
ANASTROZOLE,CARMUSTINE,16,308,331,-1.09,0
PACLITAXEL,MERCAPTOPURINE,43,267,262,-10.68,0
BLEOMYCIN,METHOXSALEN,34,484,687,-0.73,0
TAMOXIFEN CITRATE,PRALATREXATE,64,284,206,1.75,1
SUNITINIB,THALIDOMIDE,36,366,41,1.75,1
RALOXIFENE,AMIFOSTINE,50,370,495,4.47,1
METHOTREXATE,TRETINOIN,60,440,431,2.71,1
LOMUSTINE,DASATINIB,74,6,458,-3.87,0
5-FU,AMIFOSTINE,19,251,495,0.56,1
DOCETAXEL,AMIFOSTINE,35,164,495,-7.2,0
LAPATINIB,IXABEPILONE,21,531,161,9.13,1
QUINACRINE HYDROCHLORIDE,BORTEZOMIB,63,298,393,5.62,1
TRETINOIN,PACLITAXEL,38,431,267,13.05,1
DASATINIB,AMIFOSTINE,56,458,495,-4.59,0
LETROZOLE,PRALATREXATE,50,349,206,0.07,1
LAPATINIB,BLEOMYCIN,30,531,484,-3.01,0
AZACYTIDINE,CARMUSTINE,62,362,331,-2.23,0
LETROZOLE,MERCAPTOPURINE,73,349,262,-1.27,0
LETROZOLE,ARSENIC TRIOXIDE,7,349,543,1.07,1
RALOXIFENE,METHOTREXATE,53,370,440,4.11,1
AZACYTIDINE,FULVESTRANT,39,362,1,-1.38,0
TRETINOIN,ANASTROZOLE,33,431,308,-2.94,0
FULVESTRANT,ERLOTINIB HYDROCHLORIDE,43,1,367,4.2,1
LETROZOLE,IXABEPILONE,10,349,161,3.46,1
FLUDARABINE BASE,TAMOXIFEN CITRATE,21,725,284,-6.57,0
IMATINIB,QUINACRINE HYDROCHLORIDE,64,625,298,-12.97,0
LETROZOLE,IXABEPILONE,57,349,161,3.53,1
CYTARABINE HYDROCHLORIDE,METHOXSALEN,16,508,687,-7.63,0
ANASTROZOLE,TOPOTECAN HYDROCHLORIDE,38,308,745,-4.6,0
LETROZOLE,MERCAPTOPURINE,53,349,262,-0.19,0
BLEOMYCIN,METHOXSALEN,11,484,687,12.81,1
PRALATREXATE,CARMUSTINE,36,206,331,-0.77,0
ANASTROZOLE,ERLOTINIB HYDROCHLORIDE,12,308,367,0.71,1
CELECOXIB,SORAFENIB,60,271,159,2.04,1
HYDROXYUREA,ANASTROZOLE,74,342,308,0.25,1
TAMOXIFEN CITRATE,ALLOPURINOL,41,284,37,0.54,1
TAMOXIFEN CITRATE,TOPOTECAN HYDROCHLORIDE,13,284,745,-0.92,0
DOCETAXEL,CARMUSTINE,65,164,331,-4.04,0
5-FU,BLEOMYCIN,56,251,484,-3.08,0
BLEOMYCIN,METHOXSALEN,73,484,687,-2.37,0
HYDROXYUREA,IXABEPILONE,38,342,161,2.93,1
AZACYTIDINE,IXABEPILONE,33,362,161,-6.39,0
TRETINOIN,ERLOTINIB HYDROCHLORIDE,67,431,367,-0.74,0
PEMETREXED,METHOTREXATE,12,459,440,-2.35,0
NILOTINIB,AMIFOSTINE,5,553,495,1.93,1
HYDROXYUREA,MERCAPTOPURINE,35,342,262,-12.87,0
BLEOMYCIN,PRALATREXATE,35,484,206,-5.13,0
FLUDARABINE BASE,TRETINOIN,67,725,431,1.06,1
DASATINIB,METHOXSALEN,19,458,687,-1.41,0
LETROZOLE,TAMOXIFEN CITRATE,7,349,284,9.65,1
ZOLEDRONIC ACID,IMIQUIMOD,58,672,241,0.61,1
LETROZOLE,AMIFOSTINE,38,349,495,10.07,1
MEGESTROL ACETATE,DASATINIB,38,656,458,-1.49,0
DAUNORUBICIN HYDROCHLORIDE,DASATINIB,7,629,458,-4.78,0
DASATINIB,ARSENIC TRIOXIDE,30,458,543,1.23,1
ANASTROZOLE,IMIQUIMOD,43,308,241,-3.88,0
RALOXIFENE,CELECOXIB,42,370,271,-4.57,0
FLUDARABINE BASE,TAMOXIFEN CITRATE,65,725,284,-0.96,0
CARMUSTINE,BORTEZOMIB,58,331,393,-0.22,0
RALOXIFENE,ARSENIC TRIOXIDE,5,370,543,7.51,1
SORAFENIB,IXABEPILONE,53,159,161,2.08,1
DASATINIB,METHOXSALEN,49,458,687,-0.51,0
ZOLEDRONIC ACID,TOPOTECAN HYDROCHLORIDE,65,672,745,-3.95,0
LENALIDOMIDE,METHOTREXATE,56,110,440,-7.44,0
CELECOXIB,ALLOPURINOL,19,271,37,0.79,1
ANASTROZOLE,AZACYTIDINE,25,308,362,-0.53,0
RALOXIFENE,HYDROXYUREA,9,370,342,-3.32,0
PACLITAXEL,IXABEPILONE,65,267,161,-2.04,0
RALOXIFENE,5-FU,46,370,251,-1.99,0
CELECOXIB,DASATINIB,49,271,458,1.41,1
MEGESTROL ACETATE,DASATINIB,67,656,458,4.03,1
LETROZOLE,IMATINIB,7,349,625,-5.34,0
PRALATREXATE,AMIFOSTINE,19,206,495,4.19,1
DOCETAXEL,METHOTREXATE,65,164,440,1.94,1
SORAFENIB,ERLOTINIB HYDROCHLORIDE,43,159,367,-2.64,0
FLUDARABINE BASE,TRETINOIN,19,725,431,0.12,1
ALLOPURINOL,ARSENIC TRIOXIDE,65,37,543,0.04,1
IMATINIB,PACLITAXEL,49,625,267,1.48,1
CARMUSTINE,IXABEPILONE,26,331,161,1.01,1
NILOTINIB,CARMUSTINE,62,553,331,-0.53,0
RALOXIFENE,DEXRAZOXANE,25,370,562,-2.2,0
THALIDOMIDE,ARSENIC TRIOXIDE,36,41,543,1.92,1
RALOXIFENE,SUNITINIB,5,370,366,2.25,1
QUINACRINE HYDROCHLORIDE,BORTEZOMIB,41,298,393,-6.08,0
LAPATINIB,AMIFOSTINE,50,531,495,-4.96,0
ANASTROZOLE,DOCETAXEL,36,308,164,2.01,1
SUNITINIB,ANASTROZOLE,19,366,308,1.19,1
RALOXIFENE,THALIDOMIDE,67,370,41,-2.24,0
IMIQUIMOD,ERLOTINIB HYDROCHLORIDE,57,241,367,2.15,1
LAPATINIB,TOPOTECAN HYDROCHLORIDE,25,531,745,-7.25,0
CYTARABINE HYDROCHLORIDE,CARMUSTINE,64,508,331,-7.97,0
DASATINIB,BORTEZOMIB,10,458,393,-0.08,0
MITOTANE,ZOLEDRONIC ACID,57,385,672,-3.28,0
QUINACRINE HYDROCHLORIDE,CARMUSTINE,39,298,331,0.25,1
DASATINIB,ERLOTINIB HYDROCHLORIDE,9,458,367,2.77,1
ERLOTINIB HYDROCHLORIDE,ARSENIC TRIOXIDE,64,367,543,2.66,1
TRETINOIN,LAPATINIB,67,431,531,-4.51,0
FLUDARABINE BASE,TAMOXIFEN CITRATE,26,725,284,4.16,1
LETROZOLE,MITOTANE,42,349,385,3.15,1
LETROZOLE,ERLOTINIB HYDROCHLORIDE,33,349,367,-0.76,0
RALOXIFENE,MITOXANTRONE,74,370,315,4.1,1
LAPATINIB,IXABEPILONE,43,531,161,6.44,1
BLEOMYCIN,MITOTANE,46,484,385,15.4,1
RALOXIFENE,DAUNORUBICIN HYDROCHLORIDE,25,370,629,1.54,1
METHOTREXATE,ALLOPURINOL,73,440,37,4.17,1
NILOTINIB,BORTEZOMIB,56,553,393,1.13,1
PEMETREXED,AMIFOSTINE,11,459,495,12.69,1
DOCETAXEL,ARSENIC TRIOXIDE,17,164,543,-0.05,0
IXABEPILONE,ARSENIC TRIOXIDE,49,161,543,-3.49,0
AZACYTIDINE,IMIQUIMOD,33,362,241,-10.57,0
ZOLEDRONIC ACID,AMIFOSTINE,65,672,495,2.28,1
ZOLEDRONIC ACID,QUINACRINE HYDROCHLORIDE,13,672,298,-8.4,0
FULVESTRANT,SORAFENIB,24,1,159,-1.45,0
RALOXIFENE,GEFITINIB,13,370,446,-2.7,0
LETROZOLE,METHOTREXATE,65,349,440,8.03,1
MEGESTROL ACETATE,DASATINIB,7,656,458,-2.23,0
RALOXIFENE,DAUNORUBICIN HYDROCHLORIDE,19,370,629,-1.2,0
METHOTREXATE,CARMUSTINE,19,440,331,0.43,1
CELECOXIB,IMATINIB,53,271,625,-0.84,0
AZACYTIDINE,BLEOMYCIN,30,362,484,-10.38,0
NILOTINIB,ANASTROZOLE,34,553,308,-4.97,0
TRETINOIN,THALIDOMIDE,53,431,41,0.02,1
FLUDARABINE BASE,ZOLEDRONIC ACID,33,725,672,-2.3,0
MITOTANE,METHOTREXATE,25,385,440,2.62,1
TRETINOIN,IMIQUIMOD,16,431,241,-0.81,0
DAUNORUBICIN HYDROCHLORIDE,DASATINIB,64,629,458,-5.52,0
DASATINIB,SUNITINIB,49,458,366,-1.99,0
PACLITAXEL,IMIQUIMOD,74,267,241,-1.68,0
TRETINOIN,HYDROXYUREA,19,431,342,-1.69,0
ZOLEDRONIC ACID,ARSENIC TRIOXIDE,73,672,543,0.53,1
AZACYTIDINE,SORAFENIB,16,362,159,-6.39,0
CARMUSTINE,AMIFOSTINE,12,331,495,-0.11,0
CARMUSTINE,AMIFOSTINE,33,331,495,-2.64,0
LOMUSTINE,AMIFOSTINE,9,6,495,-9.23,0
BLEOMYCIN,IMIQUIMOD,51,484,241,-5.14,0
MITOTANE,THALIDOMIDE,74,385,41,-0.87,0
LETROZOLE,SUNITINIB,21,349,366,-1.78,0
AZACYTIDINE,THALIDOMIDE,25,362,41,-3.8,0
FLUDARABINE BASE,LAPATINIB,21,725,531,1.66,1
FULVESTRANT,QUINACRINE HYDROCHLORIDE,56,1,298,-1.31,0
RALOXIFENE,METHOXSALEN,16,370,687,7.62,1
LAPATINIB,ERLOTINIB HYDROCHLORIDE,30,531,367,-1.26,0
METHOXSALEN,IMIQUIMOD,26,687,241,-4.14,0
LAPATINIB,ZOLEDRONIC ACID,62,531,672,-1.09,0
TAMOXIFEN CITRATE,ZOLEDRONIC ACID,21,284,672,2.91,1
AZACYTIDINE,PRALATREXATE,39,362,206,1.84,1
LAPATINIB,IMIQUIMOD,35,531,241,2.35,1
FULVESTRANT,PRALATREXATE,67,1,206,-0.01,0
SUNITINIB,MERCAPTOPURINE,39,366,262,-3.84,0
BLEOMYCIN,TOPOTECAN HYDROCHLORIDE,73,484,745,3.21,1
FLUDARABINE BASE,IMIQUIMOD,38,725,241,-1.97,0
CELECOXIB,TOPOTECAN HYDROCHLORIDE,7,271,745,-1.66,0
TAMOXIFEN CITRATE,IMATINIB,10,284,625,0.08,1
LENALIDOMIDE,METHOTREXATE,12,110,440,-5.67,0
DOCETAXEL,ARSENIC TRIOXIDE,12,164,543,1.72,1
TAMOXIFEN CITRATE,ARSENIC TRIOXIDE,62,284,543,-0.93,0
ANASTROZOLE,THALIDOMIDE,38,308,41,-2.14,0
MITOTANE,MERCAPTOPURINE,11,385,262,-5.85,0
RALOXIFENE,LOMUSTINE,30,370,6,-8.26,0
LETROZOLE,CARMUSTINE,10,349,331,-3.05,0
LETROZOLE,TOPOTECAN HYDROCHLORIDE,34,349,745,-7.32,0
FULVESTRANT,QUINACRINE HYDROCHLORIDE,19,1,298,-4.3,0
FLUDARABINE BASE,AZACYTIDINE,11,725,362,-6.76,0
DASATINIB,QUINACRINE HYDROCHLORIDE,25,458,298,-4.72,0
FLUDARABINE BASE,FULVESTRANT,49,725,1,-8.36,0
MITOTANE,MERCAPTOPURINE,19,385,262,-1.74,0
DEXRAZOXANE,AMIFOSTINE,63,562,495,0.34,1
DASATINIB,AMIFOSTINE,11,458,495,2.0,1
PACLITAXEL,DASATINIB,41,267,458,-11.45,0
CYTARABINE HYDROCHLORIDE,AZACYTIDINE,41,508,362,-11.34,0
MITOTANE,IXABEPILONE,67,385,161,3.77,1
TOPOTECAN HYDROCHLORIDE,IXABEPILONE,14,745,161,-4.74,0
LAPATINIB,METHOTREXATE,12,531,440,0.8,1
FLUDARABINE BASE,ARSENIC TRIOXIDE,33,725,543,-2.37,0
RALOXIFENE,LETROZOLE,33,370,349,1.26,1
DOCETAXEL,ERLOTINIB HYDROCHLORIDE,34,164,367,-0.76,0
RALOXIFENE,DASATINIB,58,370,458,2.7,1
TRETINOIN,CARMUSTINE,65,431,331,-3.3,0
TENIPOSIDE,BLEOMYCIN,7,717,484,9.01,1
RALOXIFENE,LOMUSTINE,41,370,6,-0.59,0
LETROZOLE,AMIFOSTINE,7,349,495,4.57,1
FULVESTRANT,AZACYTIDINE,50,1,362,0.2,1
ZOLEDRONIC ACID,CARMUSTINE,26,672,331,1.03,1
RALOXIFENE,TAMOXIFEN CITRATE,34,370,284,-2.75,0
DASATINIB,SORAFENIB,60,458,159,-1.56,0
SUNITINIB,BLEOMYCIN,10,366,484,-2.81,0
DASATINIB,SUNITINIB,34,458,366,-2.24,0
PACLITAXEL,IMIQUIMOD,13,267,241,18.29,1
TAMOXIFEN CITRATE,BLEOMYCIN,26,284,484,-0.03,0
MERCAPTOPURINE,AMIFOSTINE,11,262,495,6.4,1
THALIDOMIDE,METHOXSALEN,60,41,687,1.86,1
RALOXIFENE,BORTEZOMIB,64,370,393,-3.5,0
RALOXIFENE,MITOTANE,53,370,385,2.73,1
LETROZOLE,HYDROXYUREA,74,349,342,-2.13,0
SUNITINIB,MERCAPTOPURINE,65,366,262,-8.1,0
RALOXIFENE,MEGESTROL ACETATE,60,370,656,3.45,1
CYTARABINE HYDROCHLORIDE,ALLOPURINOL,24,508,37,-7.39,0
CYTARABINE HYDROCHLORIDE,ANASTROZOLE,63,508,308,0.85,1
DASATINIB,PRALATREXATE,35,458,206,0.26,1
LAPATINIB,IMIQUIMOD,43,531,241,0.75,1
SORAFENIB,AMIFOSTINE,41,159,495,4.16,1
RALOXIFENE,ARSENIC TRIOXIDE,73,370,543,5.74,1
TRETINOIN,IMATINIB,56,431,625,-2.7,0
LAPATINIB,IXABEPILONE,46,531,161,7.68,1
CELECOXIB,QUINACRINE HYDROCHLORIDE,67,271,298,-4.57,0
CELECOXIB,MITOTANE,13,271,385,7.03,1
AZACYTIDINE,AMIFOSTINE,25,362,495,-5.85,0
MERCAPTOPURINE,IMIQUIMOD,26,262,241,-2.87,0
AMIFOSTINE,ARSENIC TRIOXIDE,13,495,543,-0.29,0
METHOXSALEN,ERLOTINIB HYDROCHLORIDE,17,687,367,0.53,1
DOCETAXEL,ZOLEDRONIC ACID,63,164,672,0.63,1
IMATINIB,HYDROXYUREA,41,625,342,1.39,1
NILOTINIB,DOCETAXEL,64,553,164,21.95,1
DASATINIB,FULVESTRANT,35,458,1,2.68,1
NILOTINIB,CARMUSTINE,9,553,331,1.95,1
RALOXIFENE,MITOTANE,9,370,385,-1.91,0
CYTARABINE HYDROCHLORIDE,PACLITAXEL,74,508,267,-6.18,0
NILOTINIB,TOPOTECAN HYDROCHLORIDE,24,553,745,-2.0,0
FLUDARABINE BASE,PACLITAXEL,10,725,267,0.6,1
DAUNORUBICIN HYDROCHLORIDE,METHOTREXATE,9,629,440,1.37,1
TAMOXIFEN CITRATE,IMIQUIMOD,30,284,241,-3.17,0
SUNITINIB,ANASTROZOLE,9,366,308,4.21,1
HYDROXYUREA,FULVESTRANT,5,342,1,2.93,1
CYTARABINE HYDROCHLORIDE,LAPATINIB,67,508,531,-8.49,0
LETROZOLE,ARSENIC TRIOXIDE,36,349,543,2.67,1
RALOXIFENE,GEFITINIB,3,370,446,-4.35,0
IMATINIB,ALLOPURINOL,43,625,37,0.3,1
LAPATINIB,ALLOPURINOL,33,531,37,-1.29,0
SUNITINIB,IXABEPILONE,7,366,161,3.91,1
AZACYTIDINE,PRALATREXATE,24,362,206,3.54,1
NILOTINIB,DASATINIB,49,553,458,7.17,1
LAPATINIB,PRALATREXATE,24,531,206,5.67,1
TRETINOIN,MERCAPTOPURINE,36,431,262,-6.78,0
RALOXIFENE,GEFITINIB,24,370,446,0.61,1
LETROZOLE,ANASTROZOLE,5,349,308,-0.55,0
FLUDARABINE BASE,AZACYTIDINE,64,725,362,-10.37,0
TRETINOIN,IMIQUIMOD,19,431,241,-1.21,0
ERLOTINIB HYDROCHLORIDE,ARSENIC TRIOXIDE,62,367,543,-1.94,0
LAPATINIB,ANASTROZOLE,39,531,308,-6.67,0
MITOTANE,ERLOTINIB HYDROCHLORIDE,49,385,367,0.77,1
LETROZOLE,NILOTINIB,62,349,553,-0.31,0
RALOXIFENE,LETROZOLE,3,370,349,0.23,1
NILOTINIB,IMIQUIMOD,67,553,241,-0.91,0
TRETINOIN,MITOTANE,42,431,385,-0.81,0
DAUNORUBICIN HYDROCHLORIDE,BLEOMYCIN,57,629,484,4.14,1
DASATINIB,AMIFOSTINE,57,458,495,3.82,1
HYDROXYUREA,NILOTINIB,13,342,553,-0.55,0
NILOTINIB,BORTEZOMIB,14,553,393,-7.63,0
ANASTROZOLE,ARSENIC TRIOXIDE,50,308,543,1.93,1
DOCETAXEL,THALIDOMIDE,62,164,41,-2.4,0
SORAFENIB,IXABEPILONE,7,159,161,1.26,1
SUNITINIB,METHOXSALEN,64,366,687,-1.25,0
LETROZOLE,FLUDARABINE BASE,58,349,725,-5.5,0
PRALATREXATE,QUINACRINE HYDROCHLORIDE,46,206,298,-5.92,0
TRETINOIN,TAMOXIFEN CITRATE,26,431,284,-1.92,0
HYDROXYUREA,THALIDOMIDE,63,342,41,-7.51,0
SORAFENIB,PRALATREXATE,9,159,206,-1.05,0
CELECOXIB,METHOXSALEN,16,271,687,9.46,1
HYDROXYUREA,TOPOTECAN HYDROCHLORIDE,26,342,745,-0.85,0
ALLOPURINOL,IXABEPILONE,53,37,161,0.83,1
TAMOXIFEN CITRATE,PRALATREXATE,24,284,206,3.58,1
IMATINIB,AMIFOSTINE,73,625,495,0.17,1
RALOXIFENE,LAPATINIB,41,370,531,-1.41,0
NILOTINIB,DASATINIB,7,553,458,5.42,1
TAMOXIFEN CITRATE,BORTEZOMIB,38,284,393,5.22,1
PRALATREXATE,IMIQUIMOD,49,206,241,-1.9,0
LOMUSTINE,METHOTREXATE,30,6,440,-4.63,0
METHOTREXATE,TRETINOIN,58,440,431,-3.61,0
MITOTANE,METHOTREXATE,64,385,440,6.45,1
RALOXIFENE,DACARBAZINE,10,370,404,1.29,1
CELECOXIB,QUINACRINE HYDROCHLORIDE,42,271,298,-5.27,0
FLUDARABINE BASE,ALLOPURINOL,49,725,37,3.23,1
MITOTANE,ARSENIC TRIOXIDE,46,385,543,-0.57,0
PACLITAXEL,ZOLEDRONIC ACID,13,267,672,-1.92,0
BLEOMYCIN,ARSENIC TRIOXIDE,53,484,543,3.49,1
TAMOXIFEN CITRATE,IMATINIB,38,284,625,0.13,1
CELECOXIB,ZOLEDRONIC ACID,3,271,672,6.03,1
CELECOXIB,ERLOTINIB HYDROCHLORIDE,50,271,367,1.96,1
LOMUSTINE,DASATINIB,10,6,458,-4.43,0
ZOLEDRONIC ACID,BLEOMYCIN,12,672,484,-7.99,0
CYTARABINE HYDROCHLORIDE,NILOTINIB,33,508,553,-7.14,0
PRALATREXATE,THALIDOMIDE,50,206,41,1.42,1
AZACYTIDINE,TOPOTECAN HYDROCHLORIDE,63,362,745,-7.82,0
LETROZOLE,FULVESTRANT,62,349,1,2.19,1
RALOXIFENE,QUINACRINE HYDROCHLORIDE,60,370,298,-5.9,0
MITOTANE,ARSENIC TRIOXIDE,25,385,543,2.14,1
RALOXIFENE,DASATINIB,56,370,458,8.37,1
AZACYTIDINE,QUINACRINE HYDROCHLORIDE,16,362,298,-4.39,0
GEFITINIB,DASATINIB,46,446,458,-4.82,0
THALIDOMIDE,ARSENIC TRIOXIDE,9,41,543,7.55,1
QUINACRINE HYDROCHLORIDE,THALIDOMIDE,51,298,41,1.0,1
SORAFENIB,MITOTANE,74,159,385,10.03,1
SUNITINIB,HYDROXYUREA,21,366,342,-4.83,0
CYTARABINE HYDROCHLORIDE,SUNITINIB,35,508,366,-6.24,0
ANASTROZOLE,BORTEZOMIB,12,308,393,0.94,1
LETROZOLE,ANASTROZOLE,16,349,308,-2.31,0
NILOTINIB,DASATINIB,19,553,458,1.49,1
SORAFENIB,MERCAPTOPURINE,10,159,262,-3.43,0
LETROZOLE,TOPOTECAN HYDROCHLORIDE,25,349,745,-2.17,0
DOCETAXEL,SUNITINIB,38,164,366,0.33,1
TRETINOIN,FULVESTRANT,16,431,1,-2.39,0
5-FU,METHOTREXATE,21,251,440,-10.07,0
LETROZOLE,MERCAPTOPURINE,63,349,262,-2.7,0
TAMOXIFEN CITRATE,IMATINIB,17,284,625,-3.04,0
ANASTROZOLE,ALLOPURINOL,42,308,37,-6.15,0
ANASTROZOLE,CARMUSTINE,65,308,331,-1.93,0
FLUDARABINE BASE,SUNITINIB,36,725,366,7.26,1
IMATINIB,THALIDOMIDE,64,625,41,2.71,1
FLUDARABINE BASE,TRETINOIN,50,725,431,-4.6,0
RALOXIFENE,DOCETAXEL,7,370,164,0.35,1
FULVESTRANT,BORTEZOMIB,10,1,393,0.88,1
LETROZOLE,QUINACRINE HYDROCHLORIDE,17,349,298,-4.88,0
BLEOMYCIN,IMIQUIMOD,30,484,241,4.77,1
RALOXIFENE,BORTEZOMIB,16,370,393,4.6,1
MERCAPTOPURINE,IMIQUIMOD,51,262,241,-1.45,0
METHOTREXATE,AMIFOSTINE,41,440,495,2.61,1
LETROZOLE,DASATINIB,35,349,458,3.34,1
DOCETAXEL,QUINACRINE HYDROCHLORIDE,24,164,298,3.74,1
5-FU,METHOTREXATE,58,251,440,-4.78,0
METHOTREXATE,CYTARABINE HYDROCHLORIDE,5,440,508,-4.28,0
AMIFOSTINE,IXABEPILONE,50,495,161,2.08,1
MITOTANE,MERCAPTOPURINE,41,385,262,1.45,1
PEMETREXED,BLEOMYCIN,13,459,484,-2.82,0
NILOTINIB,DASATINIB,63,553,458,0.11,1
NILOTINIB,ARSENIC TRIOXIDE,58,553,543,-3.21,0
SORAFENIB,ERLOTINIB HYDROCHLORIDE,17,159,367,2.56,1
DAUNORUBICIN HYDROCHLORIDE,METHOTREXATE,34,629,440,-5.11,0
THALIDOMIDE,CARMUSTINE,11,41,331,-4.27,0
MITOTANE,IXABEPILONE,13,385,161,-2.12,0
CYTARABINE HYDROCHLORIDE,PACLITAXEL,67,508,267,-2.7,0
LETROZOLE,DOCETAXEL,30,349,164,3.79,1
QUINACRINE HYDROCHLORIDE,IXABEPILONE,57,298,161,2.09,1
THALIDOMIDE,IMIQUIMOD,39,41,241,-0.34,0
DOCETAXEL,ERLOTINIB HYDROCHLORIDE,26,164,367,-5.64,0
DEXRAZOXANE,AMIFOSTINE,17,562,495,2.46,1
RALOXIFENE,ABIRATERONE,51,370,59,7.91,1
LAPATINIB,QUINACRINE HYDROCHLORIDE,21,531,298,-3.94,0
RALOXIFENE,IXABEPILONE,12,370,161,0.91,1
METHOXSALEN,AMIFOSTINE,36,687,495,-4.62,0
CYTARABINE HYDROCHLORIDE,BORTEZOMIB,62,508,393,-9.17,0
DOCETAXEL,BLEOMYCIN,33,164,484,-5.58,0
RALOXIFENE,VISMODEGIB,63,370,104,6.07,1
QUINACRINE HYDROCHLORIDE,THALIDOMIDE,25,298,41,1.2,1
METHOXSALEN,AMIFOSTINE,63,687,495,-1.7,0
TRETINOIN,IXABEPILONE,7,431,161,1.95,1
GEFITINIB,BLEOMYCIN,5,446,484,3.92,1
CELECOXIB,DOCETAXEL,12,271,164,11.13,1
DEXRAZOXANE,METHOTREXATE,5,562,440,-6.49,0
TRETINOIN,DOCETAXEL,10,431,164,10.98,1
PRALATREXATE,ARSENIC TRIOXIDE,67,206,543,-5.82,0
IMIQUIMOD,CARMUSTINE,13,241,331,0.39,1
DOCETAXEL,SUNITINIB,58,164,366,-2.14,0
TENIPOSIDE,BLEOMYCIN,14,717,484,-3.95,0
NILOTINIB,SUNITINIB,12,553,366,-0.64,0
CELECOXIB,ZOLEDRONIC ACID,33,271,672,1.12,1
LENALIDOMIDE,DASATINIB,9,110,458,0.66,1
SORAFENIB,ALLOPURINOL,65,159,37,-1.77,0
LETROZOLE,BORTEZOMIB,58,349,393,3.61,1
ANASTROZOLE,DOCETAXEL,11,308,164,2.32,1
FULVESTRANT,ERLOTINIB HYDROCHLORIDE,63,1,367,2.87,1
CYTARABINE HYDROCHLORIDE,QUINACRINE HYDROCHLORIDE,30,508,298,0.34,1
FLUDARABINE BASE,TOPOTECAN HYDROCHLORIDE,26,725,745,0.98,1
METHOTREXATE,IXABEPILONE,11,440,161,-0.7,0
IMATINIB,AZACYTIDINE,57,625,362,0.81,1
MITOTANE,CARMUSTINE,39,385,331,-2.24,0
ZOLEDRONIC ACID,BLEOMYCIN,13,672,484,2.66,1
MITOTANE,ALLOPURINOL,63,385,37,-0.63,0
MEGESTROL ACETATE,BLEOMYCIN,19,656,484,-0.83,0
TRETINOIN,IXABEPILONE,41,431,161,-3.8,0
FULVESTRANT,AZACYTIDINE,34,1,362,-1.04,0
TRETINOIN,DASATINIB,9,431,458,1.98,1
CYTARABINE HYDROCHLORIDE,FULVESTRANT,60,508,1,-5.88,0
HYDROXYUREA,PRALATREXATE,46,342,206,-2.95,0
FLUDARABINE BASE,ALLOPURINOL,33,725,37,-2.03,0
TAMOXIFEN CITRATE,NILOTINIB,33,284,553,1.5,1
FULVESTRANT,ARSENIC TRIOXIDE,11,1,543,-3.18,0
ALLOPURINOL,ARSENIC TRIOXIDE,38,37,543,-5.46,0
